matchId,blue_gold,red_gold,blue_cs,red_cs,blue_kills,red_kills,blue_deaths,red_deaths,blue_assists,red_assists,blue_dragons,red_dragons,blue_heralds,red_heralds,blue_wards_placed,red_wards_placed,blue_wards_killed,red_wards_killed,blue_towerplates,red_towerplates,first_blood_blue,first_blood_red,first_dragon_blue,first_dragon_red,first_tower_blue,first_tower_red,frames_used,duration_ms_covered,gold_diff,cs_diff,kill_diff,death_diff,assist_diff,dragon_diff,herald_diff,wards_placed_diff,wards_killed_diff,towerplates_diff
KR_7704463758,16142,14331,253,279,8,2,2,8,16,3,0,0,0,0,20,13,4,5,1,1,1,0,0,0,0,0,10,540249,1811,-26,6,-6,13,0,0,7,-1,0
KR_7704513168,14456,15669,242,250,5,7,7,5,11,9,0,0,0,0,25,15,3,1,1,0,0,1,0,0,0,0,10,540244,-1213,-8,-2,2,2,0,0,10,2,1
KR_7704526944,15078,13927,258,291,5,1,1,5,7,1,0,1,0,0,47,113,3,4,0,1,1,0,0,1,0,0,10,540256,1151,-33,4,-4,6,-1,0,-66,-1,-1
KR_7704582800,15978,15032,248,259,8,5,5,8,13,3,0,0,0,0,17,16,2,3,0,0,0,1,0,0,0,0,10,540203,946,-11,3,-3,10,0,0,1,-1,0
KR_7704832350,15127,13374,251,227,7,3,3,7,10,5,0,1,0,0,35,41,9,4,0,1,1,0,0,1,0,0,10,540253,1753,24,4,-4,5,-1,0,-6,5,-1
KR_7704834471,14710,15949,274,308,3,4,4,5,5,3,1,0,0,0,14,14,1,4,1,3,1,0,1,0,0,0,10,540237,-1239,-34,-1,-1,2,1,0,0,-3,-2
KR_7704854560,16978,15447,239,227,11,8,8,11,10,12,1,0,0,0,203,14,0,3,2,0,0,1,1,0,0,0,10,540257,1531,12,3,-3,-2,1,0,189,-3,2
KR_7704893110,15392,15794,227,243,8,8,8,8,13,10,1,0,0,0,16,33,1,2,0,1,1,0,1,0,0,0,10,540230,-402,-16,0,0,3,1,0,-17,-1,-1
KR_7704915112,16655,14831,260,263,9,4,4,9,6,4,0,0,0,0,51,21,3,3,1,0,1,0,0,0,0,0,10,540231,1824,-3,5,-5,2,0,0,30,0,1
KR_7704944656,14724,12887,265,245,4,1,1,4,6,3,0,0,0,0,41,15,3,5,0,0,0,1,0,0,0,0,10,540265,1837,20,3,-3,3,0,0,26,-2,0
KR_7704947095,14294,14527,248,294,4,2,2,4,6,4,0,1,0,0,40,17,4,6,0,0,1,0,0,1,0,0,10,540275,-233,-46,2,-2,2,-1,0,23,-2,0
KR_7704950423,14586,14547,253,285,4,3,3,4,5,2,0,0,0,0,28,13,2,10,0,1,1,0,0,0,0,0,10,540211,39,-32,1,-1,3,0,0,15,-8,-1
KR_7704976999,14735,15449,247,274,5,5,5,5,9,5,0,0,0,0,16,40,5,6,0,0,0,1,0,0,0,0,10,540216,-714,-27,0,0,4,0,0,-24,-1,0
KR_7704983587,12957,15938,220,280,2,6,6,2,4,3,0,0,0,0,18,23,3,6,0,2,0,1,0,0,0,0,10,540191,-2981,-60,-4,4,1,0,0,-5,-3,-2
KR_7704996867,14613,16852,238,251,4,10,11,4,7,12,0,1,0,0,13,17,0,1,2,1,1,0,0,1,0,0,10,540242,-2239,-13,-6,7,-5,-1,0,-4,-1,1
KR_7705030971,16208,13634,254,242,9,3,3,9,12,1,0,0,0,0,19,14,3,1,0,0,1,0,0,0,0,0,10,540240,2574,12,6,-6,11,0,0,5,2,0
KR_7705076396,14674,15113,267,284,3,4,4,3,3,5,0,0,0,0,17,22,2,6,2,1,1,0,0,0,0,0,10,540240,-439,-17,-1,1,-2,0,0,-5,-4,1
KR_7705183673,17130,16424,258,235,9,10,10,9,7,9,0,0,0,0,17,15,2,0,0,1,0,1,0,0,0,0,10,540252,706,23,-1,1,-2,0,0,2,2,-1
KR_7705263710,15159,16508,257,240,5,9,9,6,4,12,0,1,0,0,12,12,3,1,0,1,0,1,0,1,0,0,10,540278,-1349,17,-4,3,-8,-1,0,0,2,-1
KR_7705327968,16262,16278,246,240,9,9,9,9,11,7,1,0,0,0,17,13,2,3,1,2,1,0,1,0,0,0,10,540276,-16,6,0,0,4,1,0,4,-1,-1
KR_7705328894,14874,14010,289,292,3,0,0,3,4,0,0,0,0,0,16,16,3,1,0,0,1,0,0,0,0,0,10,540205,864,-3,3,-3,4,0,0,0,2,0
KR_7705357797,14149,15918,278,260,2,6,6,2,2,6,0,0,0,0,13,17,5,5,0,0,1,0,0,0,0,0,10,540214,-1769,18,-4,4,-4,0,0,-4,0,0
KR_7705358746,14880,16465,261,277,4,9,10,4,6,12,0,0,0,0,12,24,2,3,0,0,0,1,0,0,0,0,10,540251,-1585,-16,-5,6,-6,0,0,-12,-1,0
KR_7705481335,13616,15608,240,269,2,7,7,2,4,2,0,1,0,0,34,17,5,4,0,1,0,1,0,1,0,0,10,540284,-1992,-29,-5,5,2,-1,0,17,1,-1
KR_7705512727,14480,17612,269,271,3,10,10,3,5,18,0,0,0,0,38,15,1,3,0,0,0,1,0,0,0,0,10,540217,-3132,-2,-7,7,-13,0,0,23,-2,0
KR_7705550225,16408,13967,279,251,7,3,3,7,8,4,0,0,0,0,21,17,2,2,1,0,1,0,0,0,0,0,10,540201,2441,28,4,-4,4,0,0,4,0,1
KR_7705557693,14717,14995,276,267,4,5,5,4,1,5,0,1,0,0,12,18,3,1,0,0,1,0,0,1,0,0,10,540219,-278,9,-1,1,-4,-1,0,-6,2,0
KR_7705573778,13329,15084,249,262,2,6,6,2,1,5,1,0,0,0,13,14,3,1,1,0,0,1,1,0,0,0,10,540199,-1755,-13,-4,4,-4,1,0,-1,2,1
KR_7705589311,15086,16892,236,224,7,10,10,7,7,15,0,0,0,0,12,19,1,5,0,0,1,0,0,0,0,0,10,540241,-1806,12,-3,3,-8,0,0,-7,-4,0
KR_7705612312,15490,16077,207,269,8,7,7,8,10,6,0,1,0,0,18,11,2,5,1,0,1,0,0,1,0,0,10,540231,-587,-62,1,-1,4,-1,0,7,-3,1
KR_7705628733,14952,15322,252,263,4,6,6,4,3,6,0,1,0,0,31,16,3,2,1,1,0,1,0,1,0,0,10,540216,-370,-11,-2,2,-3,-1,0,15,1,0
KR_7705666500,16764,13789,269,254,9,3,4,9,10,2,0,0,0,0,19,16,5,1,2,0,1,0,0,0,0,0,10,540215,2975,15,6,-5,8,0,0,3,4,2
KR_7705699346,14469,15269,276,294,2,4,4,2,2,2,0,0,0,0,68,19,6,2,1,1,0,1,0,0,0,0,10,540257,-800,-18,-2,2,0,0,0,49,4,0
KR_7705715929,15223,17241,258,279,7,9,9,7,3,5,0,0,0,0,36,14,1,1,0,1,0,1,0,0,0,0,10,540151,-2018,-21,-2,2,-2,0,0,22,0,-1
KR_7705762238,15996,13023,302,262,6,1,1,6,6,1,0,1,0,0,65,14,1,1,0,0,1,0,0,1,0,0,10,540268,2973,40,5,-5,5,-1,0,51,0,0
KR_7705787546,14377,15031,253,264,4,5,5,4,5,6,0,0,0,0,14,34,5,3,0,0,1,0,0,0,0,0,10,540216,-654,-11,-1,1,-1,0,0,-20,2,0
KR_7705807694,15367,14768,269,272,6,3,3,6,4,7,0,1,0,0,14,18,4,4,2,0,1,0,0,1,0,0,10,540213,599,-3,3,-3,-3,-1,0,-4,0,2
KR_7706121421,15505,16203,263,255,6,6,6,6,8,8,1,0,0,0,12,29,3,2,0,1,1,0,1,0,0,0,10,540206,-698,8,0,0,0,1,0,-17,1,-1
KR_7706144008,16600,17506,225,248,10,10,10,10,12,10,0,0,0,0,110,18,3,3,0,1,1,0,0,0,0,0,10,540224,-906,-23,0,0,2,0,0,92,0,-1
KR_7706155911,15819,16754,255,278,6,7,7,6,6,7,0,0,0,0,16,216,1,5,0,3,0,1,0,0,0,0,10,540234,-935,-23,-1,1,-1,0,0,-200,-4,-3
KR_7706170024,14513,15957,231,284,4,6,6,4,4,4,0,0,0,0,11,23,2,1,1,0,0,1,0,0,0,0,10,540274,-1444,-53,-2,2,0,0,0,-12,1,1
KR_7706191689,16639,14871,266,254,8,5,5,8,11,4,0,0,0,0,20,11,1,3,1,1,0,1,0,0,0,0,10,540265,1768,12,3,-3,7,0,0,9,-2,0
KR_7706261456,15476,14777,286,262,5,5,5,5,7,6,1,0,0,0,19,19,5,4,0,1,0,1,1,0,0,0,10,540214,699,24,0,0,1,1,0,0,1,-1
KR_7706274917,14044,14481,227,246,5,4,4,5,2,7,0,0,0,0,12,15,1,3,0,3,1,0,0,0,0,0,10,540211,-437,-19,1,-1,-5,0,0,-3,-2,-3
KR_7706518935,16303,17980,241,243,7,13,13,7,7,17,0,0,0,0,14,20,5,2,0,1,0,1,0,0,0,0,10,540217,-1677,-2,-6,6,-10,0,0,-6,3,-1
KR_7706596434,13536,15932,254,270,2,7,7,2,3,3,1,0,0,0,17,15,3,2,0,0,0,1,1,0,0,0,10,540189,-2396,-16,-5,5,0,1,0,2,1,0
KR_7706749880,17375,14593,264,256,9,4,4,9,12,6,0,0,0,0,19,13,4,4,4,0,0,1,0,0,0,0,10,540261,2782,8,5,-5,6,0,0,6,0,4
KR_7706803563,15770,14183,267,273,6,2,2,6,9,4,0,0,0,0,16,69,0,2,1,1,1,0,0,0,0,0,10,540190,1587,-6,4,-4,5,0,0,-53,-2,0
KR_7706831223,14372,15467,262,267,3,6,6,3,2,9,0,0,0,0,38,17,2,5,0,0,0,1,0,0,0,0,10,540140,-1095,-5,-3,3,-7,0,0,21,-3,0
KR_7706953749,15938,16856,204,251,10,9,9,10,11,12,0,0,0,0,18,14,2,5,0,0,1,0,0,0,0,0,10,540271,-918,-47,1,-1,-1,0,0,4,-3,0
KR_7707079678,15101,14700,236,278,6,3,3,6,11,2,0,0,0,0,21,12,1,4,0,0,1,0,0,0,0,0,10,540254,401,-42,3,-3,9,0,0,9,-3,0
KR_7707137866,15196,14472,267,278,5,2,2,5,6,4,0,1,0,0,14,22,1,5,0,2,1,0,0,1,0,0,10,540229,724,-11,3,-3,2,-1,0,-8,-4,-2
KR_7707140424,16277,14441,258,274,8,2,2,8,15,4,0,1,0,0,40,14,3,5,0,2,1,0,0,1,0,0,10,540213,1836,-16,6,-6,11,-1,0,26,-2,-2
KR_7707171154,13258,15815,241,256,2,7,7,2,1,7,0,0,0,0,16,48,2,4,1,0,0,1,0,0,0,0,10,540233,-2557,-15,-5,5,-6,0,0,-32,-2,1
KR_7707184271,14671,14859,247,262,5,5,5,5,7,3,0,0,0,0,39,19,2,4,0,0,0,1,0,0,0,0,10,540189,-188,-15,0,0,4,0,0,20,-2,0
KR_7707279908,15794,16238,238,261,7,7,7,7,9,11,0,1,0,0,17,55,4,5,1,3,1,0,0,1,0,0,10,540249,-444,-23,0,0,-2,-1,0,-38,-1,-2
KR_7707303529,13579,17429,224,296,3,9,9,3,5,5,1,0,0,0,40,16,4,2,0,2,0,1,1,0,0,0,10,540217,-3850,-72,-6,6,0,1,0,24,2,-2
KR_7707321077,15321,15979,236,257,6,7,7,6,10,10,0,0,0,0,21,14,4,5,1,0,0,1,0,0,0,0,10,540244,-658,-21,-1,1,0,0,0,7,-1,1
KR_7707329565,14767,15309,245,257,6,5,5,6,5,10,0,1,0,0,22,17,1,5,0,1,1,0,0,1,0,0,10,540209,-542,-12,1,-1,-5,-1,0,5,-4,-1
KR_7707400856,14380,18925,240,231,3,17,17,3,2,18,0,1,0,0,16,19,3,2,2,2,0,1,0,1,0,0,10,540193,-4545,9,-14,14,-16,-1,0,-3,1,0
KR_7707421080,16299,14728,254,251,9,4,5,9,9,3,0,0,0,0,14,16,4,4,0,1,1,0,0,0,0,0,10,540270,1571,3,5,-4,6,0,0,-2,0,-1
KR_7707439860,14319,13368,266,249,3,2,2,3,2,2,0,1,0,0,16,14,3,3,0,0,1,0,0,1,0,0,10,540276,951,17,1,-1,0,-1,0,2,0,0
KR_7707469598,16543,15605,233,264,10,6,6,10,13,7,0,1,0,0,17,12,2,2,0,0,0,1,0,1,0,0,10,540261,938,-31,4,-4,6,-1,0,5,0,0
KR_7707585601,14744,16691,256,244,5,10,10,5,3,6,0,1,0,0,17,19,4,4,0,1,0,1,0,1,0,0,10,540221,-1947,12,-5,5,-3,-1,0,-2,0,-1
KR_7707604129,14597,14752,253,270,4,4,4,4,6,6,0,1,0,0,41,20,0,4,1,1,0,1,0,1,0,0,10,540241,-155,-17,0,0,0,-1,0,21,-4,0
KR_7707760676,2536,2525,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,101302,11,1,0,0,0,0,0,0,0,0
KR_7707775951,15454,14077,264,276,4,2,2,4,5,3,0,0,0,0,39,18,2,4,0,0,0,1,0,0,0,0,10,540240,1377,-12,2,-2,2,0,0,21,-2,0
KR_7707805197,15454,16250,252,250,7,8,8,7,6,7,0,0,0,0,19,14,0,3,0,0,0,1,0,0,0,0,10,540233,-796,2,-1,1,-1,0,0,5,-3,0
KR_7707824251,17784,13665,263,266,12,2,2,12,8,1,0,0,0,0,31,22,2,1,3,0,1,0,0,0,0,0,10,540186,4119,-3,10,-10,7,0,0,9,1,3
KR_7707833672,15664,13433,266,276,6,1,1,6,7,1,0,1,0,0,15,13,3,2,0,0,0,1,0,1,0,0,10,540241,2231,-10,5,-5,6,-1,0,2,1,0
KR_7707878557,2572,2551,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,104258,21,1,0,0,0,0,0,-1,0,0
KR_7707911214,16300,18209,215,247,8,11,12,8,11,12,0,0,0,0,19,118,2,2,1,4,0,1,0,0,0,0,10,540258,-1909,-32,-3,4,-1,0,0,-99,0,-3
KR_7707942932,14690,15178,234,265,5,5,5,5,7,4,1,0,0,0,34,15,3,4,0,1,0,1,1,0,0,0,10,540223,-488,-31,0,0,3,1,0,19,-1,-1
KR_7707985329,15413,13998,286,251,5,3,3,5,6,3,0,0,0,0,62,18,3,6,0,0,0,1,0,0,0,0,10,540217,1415,35,2,-2,3,0,0,44,-3,0
KR_7708017452,15231,15210,238,270,6,5,5,6,6,4,0,0,0,0,14,32,3,1,0,0,0,1,0,0,0,0,10,540219,21,-32,1,-1,2,0,0,-18,2,0
KR_7708054102,16173,14353,271,267,6,3,3,6,7,2,0,0,0,0,19,14,6,7,0,0,0,1,0,0,0,0,10,540187,1820,4,3,-3,5,0,0,5,-1,0
KR_7708068009,14622,16578,252,256,4,7,7,4,4,12,0,0,0,0,15,15,2,2,0,2,0,1,0,0,0,0,10,540252,-1956,-4,-3,3,-8,0,0,0,0,-2
KR_7708096618,14210,14648,293,287,1,2,2,1,2,4,0,0,0,0,62,41,2,3,1,1,0,1,0,0,0,0,10,540231,-438,6,-1,1,-2,0,0,21,-1,0
KR_7708116897,14450,15585,283,242,2,7,7,2,2,8,0,1,0,0,14,21,6,1,0,1,0,1,0,1,0,0,10,540250,-1135,41,-5,5,-6,-1,0,-7,5,-1
KR_7708148659,16658,14659,248,251,9,4,4,9,11,3,1,0,0,0,74,13,4,2,1,0,1,0,1,0,0,0,10,540201,1999,-3,5,-5,8,1,0,61,2,1
KR_7708175007,14867,15125,248,275,5,4,4,5,7,3,0,1,0,0,17,18,2,4,1,1,0,1,0,1,0,0,10,540229,-258,-27,1,-1,4,-1,0,-1,-2,0
KR_7708176744,15929,16185,269,302,6,4,4,6,7,3,0,0,0,0,18,88,4,4,0,3,1,0,0,0,0,0,10,540272,-256,-33,2,-2,4,0,0,-70,0,-3
KR_7708260534,15191,14537,255,268,5,3,3,5,7,3,1,0,0,0,15,16,0,2,1,2,1,0,1,0,0,0,10,540225,654,-13,2,-2,4,1,0,-1,-2,-1
KR_7708271351,17695,16805,258,249,11,9,9,11,8,8,0,0,0,0,17,14,1,3,2,1,0,1,0,0,0,0,10,540252,890,9,2,-2,0,0,0,3,-2,1
KR_7708276422,14896,14496,285,237,3,5,5,3,2,6,0,1,0,0,15,15,0,2,1,0,0,1,0,1,0,0,10,540214,400,48,-2,2,-4,-1,0,0,-2,1
KR_7708286432,15800,18478,228,242,7,15,15,7,9,16,1,0,0,0,20,12,3,2,1,0,0,1,1,0,0,0,10,540215,-2678,-14,-8,8,-7,1,0,8,1,1
KR_7708289906,16390,14613,259,239,8,4,4,8,12,10,0,0,0,0,17,15,0,3,0,0,1,0,0,0,0,0,10,540181,1777,20,4,-4,2,0,0,2,-3,0
KR_7708471355,15515,15317,263,285,6,4,4,6,9,7,0,0,0,0,21,16,5,3,0,1,1,0,0,0,0,0,10,540247,198,-22,2,-2,2,0,0,5,2,-1
KR_7708502744,15816,14696,272,258,5,5,5,5,9,6,0,0,0,0,140,17,2,3,1,1,1,0,0,0,0,0,10,540185,1120,14,0,0,3,0,0,123,-1,0
KR_7708544212,16933,14751,264,235,9,5,5,9,9,5,0,1,0,0,16,123,4,2,1,1,1,0,0,1,0,0,10,540314,2182,29,4,-4,4,-1,0,-107,2,0
KR_7708564729,14617,16529,269,285,4,8,8,4,1,10,0,0,0,0,32,271,2,1,1,1,0,1,0,0,0,0,10,540271,-1912,-16,-4,4,-9,0,0,-239,1,0
KR_7708723390,15975,14254,291,262,5,3,3,5,7,3,0,1,0,0,17,44,8,2,0,0,1,0,0,1,0,0,10,540259,1721,29,2,-2,4,-1,0,-27,6,0
KR_7708753283,14155,16398,280,267,3,8,8,3,2,10,0,1,0,0,16,13,3,3,1,0,1,0,0,1,0,0,10,540106,-2243,13,-5,5,-8,-1,0,3,0,1
KR_7708756980,16549,14174,270,286,7,2,2,7,8,2,0,0,0,0,12,13,4,2,0,0,1,0,0,0,0,0,10,540185,2375,-16,5,-5,6,0,0,-1,2,0
KR_7708777593,15811,14071,245,276,7,2,2,7,9,3,0,0,0,0,18,15,2,1,0,0,1,0,0,0,0,0,10,540241,1740,-31,5,-5,6,0,0,3,1,0
KR_7708818413,15180,13959,284,269,4,2,2,4,6,1,0,1,0,0,40,14,1,1,1,1,1,0,0,1,0,0,10,540236,1221,15,2,-2,5,-1,0,26,0,0
KR_7708838140,15004,14440,269,258,3,3,3,3,4,5,1,0,0,0,18,24,5,2,2,1,0,1,1,0,0,0,10,540177,564,11,0,0,-1,1,0,-6,3,1
KR_7708852849,14505,15869,278,278,2,7,7,2,4,7,0,0,0,0,18,18,1,6,0,0,0,1,0,0,0,0,10,540235,-1364,0,-5,5,-3,0,0,0,-5,0
KR_7708877552,14173,13756,246,241,2,3,3,2,4,1,0,0,0,0,15,26,3,4,3,0,0,1,0,0,0,0,10,540193,417,5,-1,1,3,0,0,-11,-1,3
KR_7708878504,15422,16372,226,240,8,8,8,8,10,11,0,0,0,0,14,28,2,3,3,1,1,0,0,0,0,0,10,540246,-950,-14,0,0,-1,0,0,-14,-1,2
KR_7708883880,15361,14938,270,278,6,4,4,6,7,5,0,0,0,0,17,12,6,5,0,0,1,0,0,0,0,0,10,540212,423,-8,2,-2,2,0,0,5,1,0
KR_7708905329,14681,13859,264,265,4,2,2,4,4,2,0,0,0,0,19,18,4,3,0,0,1,0,0,0,0,0,10,540184,822,-1,2,-2,2,0,0,1,1,0
KR_7708955893,2638,2598,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,107354,40,2,0,0,0,0,0,-1,0,0
KR_7708968638,15096,14825,324,276,2,3,3,2,4,4,0,1,0,0,18,16,2,3,0,0,1,0,0,1,0,0,10,540204,271,48,-1,1,0,-1,0,2,-1,0
KR_7708985495,15822,16611,235,261,8,8,8,8,10,8,0,0,0,0,16,14,1,3,0,1,1,0,0,0,0,0,10,540222,-789,-26,0,0,2,0,0,2,-2,-1
KR_7709007911,16438,16300,277,276,8,7,7,8,13,9,0,0,0,0,18,18,2,2,0,1,1,0,0,0,0,0,10,540212,138,1,1,-1,4,0,0,0,0,-1
KR_7709026277,13508,15827,233,285,2,5,5,2,3,7,0,0,0,0,33,20,2,0,0,1,1,0,0,0,0,0,10,540224,-2319,-52,-3,3,-4,0,0,13,2,-1
KR_7709032454,13357,15689,247,264,2,6,6,2,3,8,0,0,0,0,29,18,5,3,0,1,1,0,0,0,0,0,10,540274,-2332,-17,-4,4,-5,0,0,11,2,-1
KR_7709033729,14738,14791,254,281,4,3,3,4,4,2,0,0,0,0,17,18,2,0,0,2,0,1,0,0,0,0,10,540237,-53,-27,1,-1,2,0,0,-1,2,-2
KR_7709048220,16122,16913,246,252,8,9,9,8,9,5,0,0,0,0,18,16,3,4,2,3,1,0,0,0,0,0,10,540246,-791,-6,-1,1,4,0,0,2,-1,-1
KR_7709078287,15226,15324,268,286,5,4,4,5,8,5,1,0,0,0,22,21,2,5,2,1,1,0,1,0,0,0,10,540232,-98,-18,1,-1,3,1,0,1,-3,1
KR_7709080368,16115,14940,259,251,10,5,6,10,7,5,0,1,0,0,18,14,3,4,0,0,0,1,0,1,0,0,10,540205,1175,8,5,-4,2,-1,0,4,-1,0
KR_7709082825,15813,16299,235,246,8,10,10,8,8,6,0,0,0,0,19,14,4,3,3,0,1,0,0,0,0,0,10,540152,-486,-11,-2,2,2,0,0,5,1,3
KR_7709098689,15753,16905,276,272,5,8,8,5,8,19,0,0,0,0,37,11,1,3,2,0,0,1,0,0,0,0,10,540221,-1152,4,-3,3,-11,0,0,26,-2,2
KR_7709117514,16144,15881,266,264,8,7,7,8,6,7,0,0,0,0,16,17,3,5,0,0,0,1,0,0,0,0,10,540210,263,2,1,-1,-1,0,0,-1,-2,0
KR_7709123769,14379,17104,266,294,4,9,9,4,3,10,0,0,0,0,16,27,5,3,0,1,0,1,0,0,0,0,10,540112,-2725,-28,-5,5,-7,0,0,-11,2,-1
KR_7709134287,17318,14682,263,231,10,5,5,11,8,5,0,0,0,0,17,51,0,3,1,0,0,1,0,0,0,0,10,540204,2636,32,5,-6,3,0,0,-34,-3,1
KR_7709149019,16190,14873,242,254,8,4,4,8,14,4,0,0,0,0,18,17,2,0,0,2,1,0,0,0,0,0,10,540204,1317,-12,4,-4,10,0,0,1,2,-2
KR_7709161715,13370,15292,261,291,1,4,4,1,1,5,0,1,0,0,13,16,4,2,0,0,0,1,0,1,0,0,10,540259,-1922,-30,-3,3,-4,-1,0,-3,2,0
KR_7709177653,13422,14974,278,262,0,4,4,0,0,4,0,1,0,0,16,41,3,3,1,1,0,1,0,1,0,0,10,540217,-1552,16,-4,4,-4,-1,0,-25,0,0
KR_7709188080,14779,13052,279,232,4,2,2,4,2,1,0,1,0,0,17,34,2,2,0,0,0,1,0,1,0,0,10,540206,1727,47,2,-2,1,-1,0,-17,0,0
KR_7709194766,15199,14817,292,295,4,3,3,4,5,3,0,1,0,0,16,14,0,2,1,0,1,0,0,1,0,0,10,540195,382,-3,1,-1,2,-1,0,2,-2,1
KR_7709234770,14610,13297,220,255,6,2,2,6,7,0,0,0,0,0,19,33,6,4,0,1,0,1,0,0,0,0,10,540265,1313,-35,4,-4,7,0,0,-14,2,-1
KR_7709244710,15546,15804,275,249,5,6,6,5,8,6,1,0,0,0,16,16,4,3,0,0,1,0,1,0,0,0,10,540200,-258,26,-1,1,2,1,0,0,1,0
KR_7709280065,15798,13830,267,280,6,2,2,7,5,4,0,1,0,0,32,15,2,3,1,0,0,1,0,1,0,0,10,540134,1968,-13,4,-5,1,-1,0,17,-1,1
KR_7709321309,16447,15116,280,283,7,4,4,7,10,6,0,1,0,0,15,13,2,3,0,1,1,0,0,1,0,0,10,540116,1331,-3,3,-3,4,-1,0,2,-1,-1
KR_7709333578,14849,15032,243,271,5,5,5,5,5,4,0,0,0,0,32,18,4,1,0,0,0,1,0,0,0,0,10,540228,-183,-28,0,0,1,0,0,14,3,0
KR_7709353272,15918,13553,274,263,7,2,2,7,6,2,0,1,0,0,23,18,4,3,0,1,1,0,0,1,0,0,10,540242,2365,11,5,-5,4,-1,0,5,1,-1
KR_7709373980,14428,18210,245,284,4,13,13,4,2,10,1,0,0,0,104,17,3,5,0,2,0,1,1,0,0,0,10,540226,-3782,-39,-9,9,-8,1,0,87,-2,-2
KR_7709374732,14340,14042,237,247,5,3,3,5,7,3,1,0,0,0,14,13,1,1,0,1,1,0,1,0,0,0,10,540204,298,-10,2,-2,4,1,0,1,0,-1
KR_7709398498,16376,16320,194,247,10,8,8,10,13,10,0,0,0,0,35,19,5,3,1,2,1,0,0,0,0,0,10,540238,56,-53,2,-2,3,0,0,16,2,-1
KR_7709407018,15405,17064,248,254,6,9,9,6,9,10,0,1,0,0,41,15,2,9,1,1,0,1,0,1,0,0,10,540183,-1659,-6,-3,3,-1,-1,0,26,-7,0
KR_7709463292,16728,15398,268,265,9,5,5,9,7,4,0,1,0,0,17,15,5,3,1,2,0,1,0,1,0,0,10,540260,1330,3,4,-4,3,-1,0,2,2,-1
KR_7709484463,13798,14363,277,296,2,2,2,2,2,4,0,1,0,0,15,22,5,4,0,0,1,0,0,1,0,0,10,540240,-565,-19,0,0,-2,-1,0,-7,1,0
KR_7709504486,15458,15144,267,230,6,6,6,6,9,9,1,0,0,0,116,18,4,1,1,0,1,0,1,0,0,0,10,540113,314,37,0,0,0,1,0,98,3,1
KR_7709537295,15553,13881,300,269,4,2,2,4,4,0,0,1,0,0,14,15,2,1,2,0,1,0,0,1,0,0,10,540226,1672,31,2,-2,4,-1,0,-1,1,2
KR_7709539289,17305,12833,285,238,9,1,1,9,13,2,0,0,0,0,16,17,3,4,2,0,1,0,0,0,0,0,10,540249,4472,47,8,-8,11,0,0,-1,-1,2
KR_7709569429,18188,14609,241,246,14,4,4,14,18,6,1,0,0,0,17,17,3,1,2,0,1,0,1,0,0,0,10,540239,3579,-5,10,-10,12,1,0,0,2,2
KR_7709767749,14042,17306,238,283,4,9,9,4,3,9,0,0,0,0,18,17,4,2,0,1,0,1,0,0,0,0,10,540142,-3264,-45,-5,5,-6,0,0,1,2,-1
KR_7709834779,16072,14426,242,244,8,4,4,8,14,6,0,0,0,0,21,18,1,2,0,0,1,0,0,0,0,0,10,540250,1646,-2,4,-4,8,0,0,3,-1,0
KR_7709975879,17563,14607,256,288,10,1,1,10,15,1,1,0,0,0,19,14,3,4,1,1,1,0,1,0,0,0,10,540272,2956,-32,9,-9,14,1,0,5,-1,0
KR_7710028147,15266,14647,298,297,4,1,1,4,8,1,0,0,0,0,14,36,2,6,1,3,0,1,0,0,0,0,10,540185,619,1,3,-3,7,0,0,-22,-4,-2
KR_7710071595,15492,16161,243,248,6,9,9,6,9,13,0,0,0,0,27,18,3,2,1,0,1,0,0,0,0,0,10,540180,-669,-5,-3,3,-4,0,0,9,1,1
KR_7710111919,13807,14888,260,280,2,4,4,2,3,4,0,0,0,0,16,95,4,1,0,1,0,1,0,0,0,0,10,540290,-1081,-20,-2,2,-1,0,0,-79,3,-1
KR_7710176246,15917,13814,283,274,7,2,2,7,5,2,0,0,0,0,16,14,3,5,0,0,1,0,0,0,0,0,10,540223,2103,9,5,-5,3,0,0,2,-2,0
KR_7710211819,15574,14056,273,273,5,2,2,5,9,3,0,1,0,0,17,16,2,1,1,0,0,1,0,1,0,0,10,540248,1518,0,3,-3,6,-1,0,1,1,1
KR_7710220288,16430,15157,281,278,7,4,4,7,9,5,0,0,0,0,21,16,2,4,0,0,1,0,0,0,0,0,10,540182,1273,3,3,-3,4,0,0,5,-2,0
KR_7710221084,17015,13625,277,221,10,3,3,10,7,3,0,0,0,0,23,11,5,1,2,2,1,0,0,0,0,0,10,540206,3390,56,7,-7,4,0,0,12,4,0
KR_7710262499,15470,14630,296,289,4,2,2,4,7,2,0,0,0,0,21,16,3,6,0,0,1,0,0,0,0,0,10,540247,840,7,2,-2,5,0,0,5,-3,0
KR_7710292139,14711,13765,298,272,3,1,1,3,2,1,0,1,0,0,14,13,2,2,0,0,0,1,0,1,0,0,10,540165,946,26,2,-2,1,-1,0,1,0,0
